id_venda;id_cliente;id_produto;valor;data_venda;vendedor;estado;cidade
1623;11623;1;158.27;18/03/2025;Vendedor_25;SP;Santos
1624;11624;3;134.92;29/07/2025;Vendedor_48;SP;Santos
1625;11625;4;82.49;28/01/2025;Vendedor_13;RS;Caxias do Sul
1626;11626;5;237.73;07/05/2025;Vendedor_6;PE;Olinda
1627;11627;3;182.86;11/07/2025;Vendedor_7;RJ;Niterói
1628;11628;6;118.07;01/08/2025;Vendedor_20;DF;Brasília
1629;11629;6;272.39;13/08/2025;Vendedor_6;DF;Brasília
1630;11630;1;255.55;05/04/2025;Vendedor_7;DF;Brasília
1631;11631;1;140.84;15/01/2025;Vendedor_3;BA;Salvador
1632;11632;3;128.86;10/07/2025;Vendedor_33;BA;Feira de Santana
1633;11633;2;171.61;25/06/2025;Vendedor_17;DF;Brasília
1634;11634;2;160.18;26/03/2025;Vendedor_35;SP;São Paulo
1635;11635;4;114.46;09/05/2025;Vendedor_39;PR;Londrina
1636;11636;1;295.76;11/05/2025;Vendedor_42;SP;São Paulo
1637;11637;6;153.47;02/06/2025;Vendedor_5;RS;Pelotas
1638;11638;3;196.54;16/06/2025;Vendedor_35;CE;Juazeiro do Norte
1639;11639;6;243.32;02/05/2025;Vendedor_8;PR;Curitiba
1640;11640;2;284.0;17/05/2025;Vendedor_49;PE;Petrolina
1641;11641;6;112.7;03/06/2025;Vendedor_38;PR;Londrina
1642;11642;4;111.06;30/04/2025;Vendedor_38;CE;Fortaleza
1643;11643;1;213.31;24/05/2025;Vendedor_21;DF;Brasília
1644;11644;3;137.26;06/04/2025;Vendedor_36;MG;Uberlândia
1645;11645;4;226.38;10/07/2025;Vendedor_35;BA;Vitória da Conquista
1646;11646;5;114.81;29/01/2025;Vendedor_20;RS;Pelotas
1647;11647;5;206.92;06/03/2025;Vendedor_14;RJ;Niterói
1648;11648;4;241.05;17/04/2025;Vendedor_45;CE;Fortaleza
1649;11649;6;238.75;03/06/2025;Vendedor_38;PR;Curitiba
1650;11650;2;240.01;08/06/2025;Vendedor_46;MG;Uberlândia
1651;11651;4;222.68;28/07/2025;Vendedor_14;SP;São Paulo
1652;11652;2;298.31;02/03/2025;Vendedor_19;PE;Recife
1653;11653;2;291.35;02/01/2025;Vendedor_6;BA;Vitória da Conquista
1654;11654;3;100.92;30/03/2025;Vendedor_46;MG;Belo Horizonte
1655;11655;1;161.46;31/03/2025;Vendedor_30;CE;Juazeiro do Norte
1656;11656;3;258.08;19/08/2025;Vendedor_3;PE;Petrolina
1657;11657;1;180.68;12/01/2025;Vendedor_3;MG;Uberlândia
1658;11658;1;145.06;14/04/2025;Vendedor_34;RJ;Volta Redonda
1659;11659;3;275.37;02/04/2025;Vendedor_43;MG;Belo Horizonte
1660;11660;1;165.27;18/03/2025;Vendedor_3;GO;Anápolis
1661;11661;2;85.74;11/05/2025;Vendedor_29;BA;Feira de Santana
1662;11662;5;180.83;01/02/2025;Vendedor_21;DF;Brasília
1663;11663;2;168.61;08/05/2025;Vendedor_21;CE;Fortaleza
1664;11664;6;128.2;14/01/2025;Vendedor_3;CE;Sobral
1665;11665;4;158.97;21/06/2025;Vendedor_37;SP;Campinas
1666;11666;1;107.01;26/07/2025;Vendedor_17;GO;Anápolis
1667;11667;6;205.99;25/08/2025;Vendedor_22;BA;Salvador
1668;11668;3;172.26;04/05/2025;Vendedor_10;MG;Uberlândia
1669;11669;5;103.33;27/04/2025;Vendedor_44;BA;Vitória da Conquista
1670;11670;3;298.76;17/06/2025;Vendedor_8;RJ;Volta Redonda
1671;11671;1;294.67;25/04/2025;Vendedor_42;GO;Anápolis
1672;11672;5;268.23;05/06/2025;Vendedor_50;DF;Brasília
1673;11673;1;134.56;20/05/2025;Vendedor_12;CE;Fortaleza
1674;11674;1;100.91;26/02/2025;Vendedor_12;SP;São Paulo
1675;11675;1;165.74;13/01/2025;Vendedor_14;BA;Salvador
1676;11676;4;250.1;03/02/2025;Vendedor_17;PE;Petrolina
1677;11677;5;271.49;19/04/2025;Vendedor_17;RJ;Volta Redonda
1678;11678;6;166.17;23/06/2025;Vendedor_30;RS;Porto Alegre
1679;11679;6;170.56;09/07/2025;Vendedor_44;BA;Salvador
1680;11680;4;81.65;13/01/2025;Vendedor_13;PE;Recife
1681;11681;2;267.09;12/01/2025;Vendedor_6;PR;Londrina
1682;11682;4;162.98;16/08/2025;Vendedor_19;RS;Caxias do Sul
1683;11683;2;297.0;30/06/2025;Vendedor_26;MG;Juiz de Fora
1684;11684;5;156.23;29/05/2025;Vendedor_13;PE;Recife
1685;11685;3;80.5;22/02/2025;Vendedor_30;PR;Curitiba
1686;11686;5;127.73;06/05/2025;Vendedor_38;GO;Aparecida de Goiânia
1687;11687;2;199.21;31/01/2025;Vendedor_50;BA;Salvador
1688;11688;5;255.69;24/02/2025;Vendedor_23;RS;Pelotas
1689;11689;5;85.0;21/04/2025;Vendedor_5;DF;Brasília
1690;11690;4;82.94;14/07/2025;Vendedor_48;RJ;Volta Redonda
1691;11691;1;139.34;26/04/2025;Vendedor_11;PE;Petrolina
1692;11692;1;119.56;02/05/2025;Vendedor_23;SP;São Paulo
1693;11693;1;186.71;27/07/2025;Vendedor_17;CE;Juazeiro do Norte
1694;11694;4;277.51;07/03/2025;Vendedor_41;RS;Porto Alegre
1695;11695;4;131.08;02/01/2025;Vendedor_20;CE;Fortaleza
1696;11696;2;160.18;02/05/2025;Vendedor_30;CE;Sobral
1697;11697;2;239.1;16/02/2025;Vendedor_13;CE;Fortaleza
1698;11698;6;201.36;17/02/2025;Vendedor_19;PR;Maringá
1699;11699;6;120.39;14/08/2025;Vendedor_31;DF;Brasília
1700;11700;6;141.5;01/04/2025;Vendedor_7;BA;Feira de Santana
1701;11701;1;248.63;03/06/2025;Vendedor_45;MG;Juiz de Fora
1702;11702;1;104.87;11/01/2025;Vendedor_4;RS;Porto Alegre
1703;11703;4;88.73;20/06/2025;Vendedor_8;PR;Londrina
1704;11704;5;258.21;22/01/2025;Vendedor_12;MG;Juiz de Fora
1705;11705;6;89.03;14/07/2025;Vendedor_16;CE;Fortaleza
1706;11706;4;140.1;21/07/2025;Vendedor_9;RS;Porto Alegre
1707;11707;3;207.33;18/04/2025;Vendedor_50;RS;Pelotas
1708;11708;1;84.44;10/06/2025;Vendedor_9;RJ;Niterói
1709;11709;6;277.67;06/03/2025;Vendedor_22;PR;Curitiba
1710;11710;4;281.49;07/04/2025;Vendedor_28;GO;Aparecida de Goiânia
1711;11711;2;165.32;07/05/2025;Vendedor_13;CE;Juazeiro do Norte
1712;11712;6;265.77;26/07/2025;Vendedor_46;CE;Fortaleza
1713;11713;4;84.49;19/02/2025;Vendedor_1;MG;Belo Horizonte
1714;11714;6;106.48;10/01/2025;Vendedor_35;CE;Juazeiro do Norte
1715;11715;6;125.07;30/01/2025;Vendedor_42;DF;Brasília
1716;11716;3;139.29;24/07/2025;Vendedor_24;CE;Sobral
1717;11717;3;214.28;25/06/2025;Vendedor_27;BA;Feira de Santana
1718;11718;1;293.32;18/08/2025;Vendedor_27;DF;Brasília
1719;11719;1;114.33;06/07/2025;Vendedor_37;CE;Juazeiro do Norte
1720;11720;6;265.89;31/03/2025;Vendedor_27;CE;Juazeiro do Norte
1721;11721;3;248.73;25/01/2025;Vendedor_34;PR;Londrina
1722;11722;2;163.6;13/08/2025;Vendedor_8;RJ;Niterói
1723;11723;5;205.06;16/04/2025;Vendedor_34;RJ;Volta Redonda
1724;11724;2;157.6;15/01/2025;Vendedor_21;GO;Aparecida de Goiânia
1725;11725;6;133.35;06/08/2025;Vendedor_35;PE;Recife
1726;11726;1;109.18;29/06/2025;Vendedor_17;DF;Brasília
1727;11727;1;225.04;03/03/2025;Vendedor_23;SP;Santos
1728;11728;4;119.72;30/06/2025;Vendedor_8;SP;Campinas
1729;11729;5;270.67;06/08/2025;Vendedor_16;RJ;Niterói
1730;11730;5;211.24;05/07/2025;Vendedor_31;BA;Feira de Santana
1731;11731;2;230.48;25/08/2025;Vendedor_44;RS;Porto Alegre
1732;11732;6;215.67;19/04/2025;Vendedor_12;MG;Juiz de Fora
1733;11733;2;221.4;25/05/2025;Vendedor_30;MG;Uberlândia
1734;11734;4;276.84;04/04/2025;Vendedor_24;CE;Fortaleza
1735;11735;6;151.08;31/08/2025;Vendedor_31;GO;Aparecida de Goiânia
1736;11736;6;236.5;16/01/2025;Vendedor_42;MG;Belo Horizonte
1737;11737;1;116.37;26/08/2025;Vendedor_12;RS;Pelotas
1738;11738;2;221.19;22/08/2025;Vendedor_44;RS;Porto Alegre
1739;11739;6;169.12;10/05/2025;Vendedor_22;BA;Salvador
1740;11740;4;265.88;23/07/2025;Vendedor_17;GO;Aparecida de Goiânia
1741;11741;3;156.05;16/08/2025;Vendedor_4;PE;Recife
1742;11742;3;268.05;21/05/2025;Vendedor_33;PE;Recife
1743;11743;6;180.47;03/04/2025;Vendedor_25;SP;Campinas
1744;11744;4;277.05;16/07/2025;Vendedor_15;GO;Anápolis
1745;11745;3;299.72;25/02/2025;Vendedor_41;GO;Anápolis
1746;11746;3;295.58;29/01/2025;Vendedor_19;MG;Uberlândia
1747;11747;6;176.65;24/08/2025;Vendedor_16;PE;Petrolina
1748;11748;3;292.43;28/03/2025;Vendedor_30;PE;Olinda
1749;11749;1;266.72;18/08/2025;Vendedor_9;CE;Juazeiro do Norte
1750;11750;4;82.64;04/07/2025;Vendedor_22;SP;Campinas
1751;11751;5;151.62;12/02/2025;Vendedor_33;CE;Juazeiro do Norte
1752;11752;1;99.62;01/06/2025;Vendedor_35;PE;Petrolina
1753;11753;2;109.38;23/01/2025;Vendedor_48;DF;Brasília
1754;11754;3;280.3;19/08/2025;Vendedor_8;BA;Salvador
1755;11755;6;146.19;15/04/2025;Vendedor_44;CE;Fortaleza
1756;11756;3;207.68;23/07/2025;Vendedor_39;RS;Pelotas
1757;11757;1;180.83;25/05/2025;Vendedor_38;RJ;Volta Redonda
1758;11758;3;282.6;12/08/2025;Vendedor_41;CE;Fortaleza
1759;11759;2;131.57;23/01/2025;Vendedor_46;PE;Olinda
1760;11760;2;177.07;11/03/2025;Vendedor_16;PR;Londrina
1761;11761;3;98.68;24/04/2025;Vendedor_38;CE;Sobral
1762;11762;5;218.42;08/02/2025;Vendedor_7;BA;Vitória da Conquista
1763;11763;4;274.84;02/01/2025;Vendedor_15;SP;Santos
1764;11764;3;147.14;27/06/2025;Vendedor_47;MG;Uberlândia
1765;11765;1;254.43;20/07/2025;Vendedor_37;MG;Belo Horizonte
1766;11766;4;109.61;08/03/2025;Vendedor_25;DF;Brasília
1767;11767;4;182.63;15/04/2025;Vendedor_47;CE;Juazeiro do Norte
1768;11768;2;140.94;02/08/2025;Vendedor_9;RS;Porto Alegre
1769;11769;6;226.94;10/04/2025;Vendedor_28;RS;Pelotas
1770;11770;3;231.49;24/06/2025;Vendedor_12;RJ;Rio de Janeiro
1771;11771;1;169.62;26/08/2025;Vendedor_44;RJ;Rio de Janeiro
1772;11772;1;153.43;19/05/2025;Vendedor_42;PE;Olinda
1773;11773;4;250.7;08/02/2025;Vendedor_47;RJ;Niterói
1774;11774;4;199.3;15/02/2025;Vendedor_16;BA;Salvador
1775;11775;1;199.94;04/03/2025;Vendedor_20;SP;Santos
1776;11776;3;253.53;08/02/2025;Vendedor_44;DF;Brasília
1777;11777;3;216.56;20/05/2025;Vendedor_28;PR;Londrina
1778;11778;3;112.7;12/05/2025;Vendedor_4;RJ;Niterói
1779;11779;4;103.7;31/08/2025;Vendedor_44;DF;Brasília
1780;11780;5;136.58;21/02/2025;Vendedor_18;RS;Caxias do Sul
1781;11781;6;160.73;14/05/2025;Vendedor_17;DF;Brasília
1782;11782;6;139.21;02/07/2025;Vendedor_34;BA;Feira de Santana
1783;11783;5;132.14;10/04/2025;Vendedor_10;BA;Feira de Santana
1784;11784;3;93.27;20/03/2025;Vendedor_30;RJ;Rio de Janeiro
1785;11785;4;193.39;23/05/2025;Vendedor_32;PE;Recife
1786;11786;4;84.44;17/06/2025;Vendedor_29;RJ;Rio de Janeiro
1787;11787;4;193.59;29/06/2025;Vendedor_13;RS;Pelotas
1788;11788;4;110.05;02/05/2025;Vendedor_9;BA;Feira de Santana
1789;11789;5;272.26;01/08/2025;Vendedor_6;DF;Brasília
1790;11790;5;166.4;10/08/2025;Vendedor_20;RS;Caxias do Sul
1791;11791;6;250.09;17/01/2025;Vendedor_23;RJ;Volta Redonda
1792;11792;3;134.48;17/03/2025;Vendedor_4;PR;Maringá
1793;11793;4;298.0;18/07/2025;Vendedor_11;DF;Brasília
1794;11794;6;180.03;31/08/2025;Vendedor_33;CE;Juazeiro do Norte
1795;11795;6;230.82;18/06/2025;Vendedor_20;BA;Feira de Santana
1796;11796;5;279.54;21/07/2025;Vendedor_24;CE;Fortaleza
1797;11797;2;144.52;21/03/2025;Vendedor_48;MG;Belo Horizonte
1798;11798;6;167.71;06/01/2025;Vendedor_2;BA;Feira de Santana
1799;11799;6;223.9;26/03/2025;Vendedor_11;GO;Anápolis
1800;11800;1;114.99;22/01/2025;Vendedor_40;RS;Caxias do Sul
1801;11801;6;234.25;13/04/2025;Vendedor_20;PE;Petrolina
1802;11802;2;259.11;14/02/2025;Vendedor_33;RS;Porto Alegre
1803;11803;2;212.15;21/05/2025;Vendedor_2;PR;Londrina
1804;11804;2;150.43;17/04/2025;Vendedor_39;PR;Londrina
1805;11805;2;216.63;10/03/2025;Vendedor_19;BA;Vitória da Conquista
1806;11806;6;275.23;04/01/2025;Vendedor_13;BA;Feira de Santana
1807;11807;2;135.58;25/03/2025;Vendedor_13;MG;Belo Horizonte
1808;11808;5;271.43;14/07/2025;Vendedor_5;RJ;Rio de Janeiro
1809;11809;3;241.31;24/01/2025;Vendedor_34;SP;Campinas
1810;11810;1;177.01;02/08/2025;Vendedor_38;BA;Feira de Santana
1811;11811;5;299.57;02/07/2025;Vendedor_48;PE;Recife
1812;11812;6;110.66;28/06/2025;Vendedor_28;PE;Petrolina
1813;11813;3;175.42;14/03/2025;Vendedor_9;BA;Feira de Santana
1814;11814;2;234.17;05/04/2025;Vendedor_3;BA;Feira de Santana
1815;11815;2;83.17;23/05/2025;Vendedor_23;RJ;Volta Redonda
1816;11816;5;276.47;19/06/2025;Vendedor_41;PR;Londrina
1817;11817;5;156.85;18/07/2025;Vendedor_49;RJ;Volta Redonda
1818;11818;3;124.45;26/07/2025;Vendedor_11;PE;Recife
1819;11819;2;147.79;27/07/2025;Vendedor_28;DF;Brasília
1820;11820;6;123.42;18/08/2025;Vendedor_50;PE;Petrolina
1821;11821;1;80.68;24/05/2025;Vendedor_47;SP;Campinas
1822;11822;5;90.96;09/03/2025;Vendedor_15;DF;Brasília
1823;11823;3;118.73;02/02/2025;Vendedor_34;GO;Anápolis
1824;11824;1;226.81;25/01/2025;Vendedor_21;DF;Brasília
1825;11825;1;80.12;12/05/2025;Vendedor_40;SP;Campinas
1826;11826;1;233.28;15/01/2025;Vendedor_9;MG;Juiz de Fora
1827;11827;5;111.23;12/01/2025;Vendedor_18;DF;Brasília
1828;11828;3;191.45;19/04/2025;Vendedor_15;RJ;Niterói
1829;11829;2;160.31;15/04/2025;Vendedor_40;RJ;Niterói
1830;11830;6;184.45;05/02/2025;Vendedor_42;RS;Caxias do Sul
1831;11831;6;227.89;17/06/2025;Vendedor_35;RS;Pelotas
1832;11832;2;122.87;21/07/2025;Vendedor_44;BA;Salvador
1833;11833;3;114.53;10/05/2025;Vendedor_10;PE;Petrolina
1834;11834;5;284.25;13/03/2025;Vendedor_49;DF;Brasília
1835;11835;5;89.26;15/07/2025;Vendedor_7;CE;Sobral
1836;11836;1;194.62;04/08/2025;Vendedor_23;RJ;Rio de Janeiro
1837;11837;3;195.82;15/07/2025;Vendedor_40;RS;Caxias do Sul
1838;11838;5;84.72;28/08/2025;Vendedor_33;GO;Anápolis
1839;11839;1;168.94;20/05/2025;Vendedor_13;PE;Petrolina
1840;11840;4;176.93;28/08/2025;Vendedor_1;DF;Brasília
1841;11841;2;277.9;25/03/2025;Vendedor_17;RJ;Niterói
1842;11842;2;99.26;12/06/2025;Vendedor_22;RS;Porto Alegre
1843;11843;4;243.88;12/06/2025;Vendedor_23;PE;Olinda
1844;11844;4;207.27;17/05/2025;Vendedor_44;SP;São Paulo
1845;11845;6;270.47;22/07/2025;Vendedor_27;SP;São Paulo
1846;11846;2;89.78;03/07/2025;Vendedor_3;SP;Campinas
1847;11847;5;172.15;30/01/2025;Vendedor_45;PE;Petrolina
1848;11848;2;202.29;06/02/2025;Vendedor_21;SP;Campinas
1849;11849;5;112.18;23/03/2025;Vendedor_19;DF;Brasília
1850;11850;2;121.28;13/06/2025;Vendedor_31;DF;Brasília
1851;11851;1;204.13;23/02/2025;Vendedor_50;PR;Maringá
1852;11852;5;208.67;08/05/2025;Vendedor_18;PE;Olinda
1853;11853;1;109.09;01/03/2025;Vendedor_35;DF;Brasília
1854;11854;1;184.71;19/04/2025;Vendedor_38;RJ;Niterói
1855;11855;1;111.98;25/07/2025;Vendedor_27;MG;Juiz de Fora
1856;11856;1;95.79;02/08/2025;Vendedor_35;MG;Uberlândia
1857;11857;2;254.37;17/07/2025;Vendedor_31;BA;Vitória da Conquista
1858;11858;6;105.46;09/04/2025;Vendedor_33;RJ;Rio de Janeiro
1859;11859;4;106.32;09/03/2025;Vendedor_20;GO;Goiânia
1860;11860;3;209.85;12/04/2025;Vendedor_25;BA;Feira de Santana
1861;11861;1;139.28;04/03/2025;Vendedor_20;SP;Santos
1862;11862;2;195.68;27/08/2025;Vendedor_13;RS;Pelotas
1863;11863;3;90.13;29/08/2025;Vendedor_23;PE;Recife
1864;11864;2;206.59;17/05/2025;Vendedor_28;BA;Salvador
1865;11865;1;194.38;06/05/2025;Vendedor_20;RJ;Rio de Janeiro
1866;11866;2;292.24;08/08/2025;Vendedor_21;PR;Curitiba
1867;11867;3;233.39;24/07/2025;Vendedor_38;MG;Belo Horizonte
1868;11868;4;298.79;31/08/2025;Vendedor_3;PE;Petrolina
1869;11869;6;262.41;16/06/2025;Vendedor_22;MG;Belo Horizonte
1870;11870;1;291.74;28/02/2025;Vendedor_43;GO;Goiânia
1871;11871;1;277.54;18/05/2025;Vendedor_34;RS;Porto Alegre
1872;11872;1;289.71;07/06/2025;Vendedor_10;BA;Feira de Santana
1873;11873;6;235.13;22/07/2025;Vendedor_50;DF;Brasília
1874;11874;6;111.72;23/03/2025;Vendedor_17;SP;Santos
1875;11875;2;279.77;21/06/2025;Vendedor_19;PE;Petrolina
1876;11876;5;191.73;03/03/2025;Vendedor_5;PE;Petrolina
1877;11877;1;189.52;09/08/2025;Vendedor_5;RS;Caxias do Sul
1878;11878;1;200.42;10/01/2025;Vendedor_34;SP;São Paulo
1879;11879;2;126.09;11/03/2025;Vendedor_47;PR;Curitiba
1880;11880;2;125.85;23/07/2025;Vendedor_33;RS;Pelotas
1881;11881;1;204.78;30/04/2025;Vendedor_15;PR;Curitiba
1882;11882;5;250.74;20/01/2025;Vendedor_47;SP;São Paulo
1883;11883;2;102.24;18/02/2025;Vendedor_2;MG;Uberlândia
1884;11884;2;242.52;15/03/2025;Vendedor_36;CE;Sobral
1885;11885;6;120.31;27/07/2025;Vendedor_22;RS;Pelotas
1886;11886;6;171.08;15/02/2025;Vendedor_6;MG;Belo Horizonte
1887;11887;1;95.38;23/06/2025;Vendedor_27;DF;Brasília
1888;11888;5;215.39;12/07/2025;Vendedor_42;PE;Recife
1889;11889;3;267.41;03/02/2025;Vendedor_38;RS;Porto Alegre
1890;11890;6;181.35;28/08/2025;Vendedor_29;RS;Pelotas
1891;11891;3;268.81;02/05/2025;Vendedor_16;PE;Olinda
1892;11892;6;233.92;18/02/2025;Vendedor_35;BA;Salvador
1893;11893;1;243.49;24/05/2025;Vendedor_41;DF;Brasília
1894;11894;5;160.45;17/04/2025;Vendedor_42;BA;Salvador
1895;11895;6;154.24;29/08/2025;Vendedor_6;RS;Porto Alegre
1896;11896;5;109.18;06/02/2025;Vendedor_34;RJ;Volta Redonda
1897;11897;2;206.51;28/07/2025;Vendedor_43;PR;Londrina
1898;11898;1;297.19;22/03/2025;Vendedor_41;BA;Salvador
1899;11899;3;197.92;15/03/2025;Vendedor_34;PE;Recife
1900;11900;2;198.41;01/05/2025;Vendedor_25;PE;Recife
1901;11901;6;161.8;19/03/2025;Vendedor_28;SP;Santos
1902;11902;1;133.25;17/06/2025;Vendedor_38;BA;Feira de Santana
1903;11903;2;294.09;18/02/2025;Vendedor_46;RS;Porto Alegre
1904;11904;1;173.48;08/02/2025;Vendedor_42;BA;Salvador
1905;11905;2;112.07;17/02/2025;Vendedor_13;RJ;Volta Redonda
1906;11906;2;147.95;27/04/2025;Vendedor_13;PE;Recife
1907;11907;5;241.04;28/03/2025;Vendedor_39;RS;Pelotas
1908;11908;6;290.8;28/08/2025;Vendedor_35;BA;Feira de Santana
1909;11909;4;132.96;04/02/2025;Vendedor_3;CE;Sobral
1910;11910;1;184.04;11/03/2025;Vendedor_36;BA;Feira de Santana
1911;11911;5;147.77;28/01/2025;Vendedor_29;MG;Belo Horizonte
1912;11912;1;152.33;17/06/2025;Vendedor_22;GO;Anápolis
1913;11913;5;99.73;01/05/2025;Vendedor_7;SP;São Paulo
1914;11914;3;211.05;18/01/2025;Vendedor_5;PR;Maringá
1915;11915;5;140.53;07/02/2025;Vendedor_43;CE;Juazeiro do Norte
1916;11916;3;128.11;31/08/2025;Vendedor_38;GO;Goiânia
1917;11917;6;109.1;29/06/2025;Vendedor_10;MG;Juiz de Fora
1918;11918;6;176.7;29/03/2025;Vendedor_1;SP;Santos
1919;11919;6;169.06;08/07/2025;Vendedor_8;BA;Salvador
1920;11920;3;246.72;18/03/2025;Vendedor_22;BA;Vitória da Conquista
1921;11921;2;172.02;08/03/2025;Vendedor_22;PR;Curitiba
1922;11922;4;287.73;16/02/2025;Vendedor_15;CE;Sobral
1923;11923;1;178.95;05/02/2025;Vendedor_39;MG;Juiz de Fora
1924;11924;3;192.81;21/05/2025;Vendedor_30;PE;Olinda
1925;11925;1;282.21;20/02/2025;Vendedor_18;CE;Sobral
1926;11926;6;104.77;23/05/2025;Vendedor_6;PE;Olinda
1927;11927;2;163.18;09/06/2025;Vendedor_12;RJ;Rio de Janeiro
1928;11928;4;120.1;20/02/2025;Vendedor_39;CE;Fortaleza
1929;11929;2;198.07;29/07/2025;Vendedor_46;PR;Curitiba
1930;11930;6;261.68;10/01/2025;Vendedor_2;PR;Curitiba
1931;11931;4;275.97;20/07/2025;Vendedor_6;CE;Sobral
1932;11932;3;88.47;11/05/2025;Vendedor_22;MG;Belo Horizonte
1933;11933;5;162.5;06/06/2025;Vendedor_44;PR;Maringá
1934;11934;4;162.39;23/05/2025;Vendedor_4;SP;Santos
1935;11935;2;241.05;29/08/2025;Vendedor_15;RS;Porto Alegre
1936;11936;6;262.2;09/01/2025;Vendedor_37;PR;Curitiba
1937;11937;1;153.82;31/01/2025;Vendedor_50;PE;Recife
1938;11938;3;183.32;06/04/2025;Vendedor_33;BA;Vitória da Conquista
1939;11939;6;98.74;10/03/2025;Vendedor_30;PE;Petrolina
1940;11940;4;98.78;26/03/2025;Vendedor_41;SP;São Paulo
1941;11941;6;240.03;11/05/2025;Vendedor_18;CE;Juazeiro do Norte
1942;11942;3;261.81;23/04/2025;Vendedor_40;GO;Anápolis
1943;11943;3;140.77;22/04/2025;Vendedor_14;PE;Recife
1944;11944;4;202.8;24/08/2025;Vendedor_43;PE;Recife
1945;11945;1;197.24;16/08/2025;Vendedor_43;PE;Petrolina
1946;11946;3;274.31;01/04/2025;Vendedor_20;DF;Brasília
1947;11947;3;95.3;16/03/2025;Vendedor_36;DF;Brasília
1948;11948;2;218.43;13/03/2025;Vendedor_48;PR;Londrina
1949;11949;3;150.85;22/02/2025;Vendedor_49;GO;Aparecida de Goiânia
1950;11950;6;248.61;20/03/2025;Vendedor_21;DF;Brasília
1951;11951;3;112.78;13/01/2025;Vendedor_37;PE;Recife
1952;11952;3;231.91;08/01/2025;Vendedor_28;RJ;Volta Redonda
1953;11953;3;272.71;09/04/2025;Vendedor_17;RJ;Rio de Janeiro
1954;11954;1;263.01;20/04/2025;Vendedor_35;GO;Goiânia
1955;11955;5;289.4;17/06/2025;Vendedor_18;PR;Curitiba
1956;11956;5;107.64;15/07/2025;Vendedor_26;MG;Belo Horizonte
1957;11957;5;218.49;17/05/2025;Vendedor_40;SP;Santos
1958;11958;3;95.23;05/03/2025;Vendedor_30;RJ;Volta Redonda
1959;11959;5;196.59;03/02/2025;Vendedor_3;CE;Sobral
1960;11960;6;182.63;06/03/2025;Vendedor_32;RS;Pelotas
1961;11961;1;120.9;26/01/2025;Vendedor_45;GO;Anápolis
1962;11962;2;94.62;06/04/2025;Vendedor_15;CE;Juazeiro do Norte
1963;11963;4;273.97;11/06/2025;Vendedor_5;SP;Santos
1964;11964;3;210.85;28/01/2025;Vendedor_26;SP;Santos
1965;11965;3;182.04;26/07/2025;Vendedor_32;CE;Fortaleza
1966;11966;3;173.03;28/03/2025;Vendedor_49;RS;Caxias do Sul
1967;11967;2;220.81;23/05/2025;Vendedor_49;SP;Campinas
1968;11968;2;152.85;25/05/2025;Vendedor_40;PR;Maringá
1969;11969;6;239.63;28/03/2025;Vendedor_46;PE;Petrolina
1970;11970;5;121.88;11/01/2025;Vendedor_24;MG;Juiz de Fora
1971;11971;6;126.63;10/04/2025;Vendedor_45;CE;Fortaleza
1972;11972;4;279.05;18/02/2025;Vendedor_21;PE;Recife
1973;11973;1;156.63;20/04/2025;Vendedor_43;GO;Anápolis
1974;11974;4;249.61;21/01/2025;Vendedor_9;CE;Juazeiro do Norte
1975;11975;1;89.34;31/01/2025;Vendedor_26;SP;São Paulo
1976;11976;6;189.02;07/05/2025;Vendedor_23;CE;Fortaleza
1977;11977;4;178.41;25/03/2025;Vendedor_26;SP;Santos
1978;11978;6;95.62;08/05/2025;Vendedor_29;PE;Recife
1979;11979;4;236.68;28/01/2025;Vendedor_44;PE;Recife
1980;11980;4;152.01;02/08/2025;Vendedor_12;CE;Sobral
1981;11981;2;252.94;21/01/2025;Vendedor_21;GO;Goiânia
1982;11982;2;135.14;05/05/2025;Vendedor_4;GO;Aparecida de Goiânia
1983;11983;4;147.74;13/04/2025;Vendedor_37;PR;Curitiba
1984;11984;3;104.73;07/02/2025;Vendedor_6;RS;Pelotas
1985;11985;4;125.28;24/02/2025;Vendedor_19;RS;Caxias do Sul
1986;11986;5;289.79;26/05/2025;Vendedor_48;PR;Maringá
1987;11987;5;217.99;01/06/2025;Vendedor_37;RS;Pelotas
1988;11988;3;258.33;05/03/2025;Vendedor_5;PE;Petrolina
1989;11989;4;101.77;10/08/2025;Vendedor_29;DF;Brasília
1990;11990;6;184.51;19/06/2025;Vendedor_19;BA;Vitória da Conquista
1991;11991;3;81.77;07/02/2025;Vendedor_8;BA;Feira de Santana
1992;11992;2;98.89;14/08/2025;Vendedor_7;GO;Goiânia
1993;11993;3;116.68;30/04/2025;Vendedor_13;DF;Brasília
1994;11994;3;226.2;01/05/2025;Vendedor_28;RS;Porto Alegre
1995;11995;5;196.09;27/07/2025;Vendedor_30;SP;Santos
1996;11996;5;265.62;16/06/2025;Vendedor_42;MG;Juiz de Fora
1997;11997;1;179.09;28/08/2025;Vendedor_34;CE;Fortaleza
1998;11998;1;211.68;06/08/2025;Vendedor_19;CE;Juazeiro do Norte
1999;11999;2;218.12;18/07/2025;Vendedor_15;SP;Santos
2000;12000;3;96.17;10/05/2025;Vendedor_5;DF;Brasília
2001;12001;5;271.2;05/03/2025;Vendedor_5;GO;Aparecida de Goiânia
2002;12002;3;186.04;04/01/2025;Vendedor_13;RS;Caxias do Sul
