id_cliente;nome_cliente;estado;cidade;regiao;segmento;data_entrada;plano;valor;status;idade;genero;renda_estimada;vendedor;data_cancelamento
577;Cliente_577;SP;Campinas;Centro-Oeste;Governo;05/05/2022;Fibra 1GB;159.9;Cancelado;69;Masculino;12503;Vendedor_23;29/06/2024
578;Cliente_578;MG;Uberlândia;Centro-Oeste;Residencial;14/05/2022;Fibra 300MB;89.9;Ativo;68;Outro;16698;Vendedor_9;
579;Cliente_579;DF;Brasília;Sul;Residencial;22/09/2024;Fibra 600MB;119.9;Ativo;27;Masculino;7239;Vendedor_27;
580;Cliente_580;SP;Santos;Norte;Residencial;12/10/2023;Fibra 600MB;119.9;Ativo;56;Feminino;8181;Vendedor_34;
581;Cliente_581;DF;Brasília;Sul;Residencial;07/12/2023;Móvel Pós;89.9;Ativo;43;Masculino;10181;Vendedor_9;
582;Cliente_582;PR;Londrina;Sul;Residencial;22/07/2023;TV + Fibra;199.9;Ativo;21;Masculino;3961;Vendedor_21;
583;Cliente_583;SP;Santos;Nordeste;Residencial;05/12/2022;Fibra 300MB;89.9;Ativo;35;Feminino;11153;Vendedor_17;
584;Cliente_584;CE;Sobral;Sudeste;Residencial;18/04/2024;Móvel Pós;89.9;Ativo;52;Feminino;2766;Vendedor_5;
585;Cliente_585;PE;Petrolina;Sudeste;Residencial;18/11/2022;Fibra 300MB;89.9;Ativo;64;Masculino;19158;Vendedor_14;
586;Cliente_586;CE;Fortaleza;Nordeste;Empresarial;05/04/2022;Móvel Controle;49.9;Cancelado;69;Feminino;4737;Vendedor_18;10/05/2022
587;Cliente_587;GO;Aparecida de Goiânia;Sul;Residencial;15/07/2022;Fibra 300MB;89.9;Cancelado;34;Feminino;17136;Vendedor_24;15/06/2024
588;Cliente_588;PE;Olinda;Nordeste;Residencial;11/07/2022;Móvel Pós;89.9;Ativo;73;Feminino;9974;Vendedor_9;
589;Cliente_589;CE;Sobral;Centro-Oeste;Residencial;18/10/2023;Fibra 600MB;119.9;Ativo;44;Feminino;15311;Vendedor_31;
590;Cliente_590;PE;Petrolina;Nordeste;Empresarial;06/06/2023;Fibra 300MB;89.9;Ativo;25;Feminino;2557;Vendedor_21;
591;Cliente_591;PE;Petrolina;Nordeste;Residencial;23/01/2024;Fibra 600MB;119.9;Cancelado;70;Feminino;11344;Vendedor_35;
592;Cliente_592;BA;Salvador;Centro-Oeste;Residencial;14/09/2024;Móvel Controle;49.9;Ativo;64;Feminino;6920;Vendedor_26;
593;Cliente_593;MG;Uberlândia;Sudeste;Residencial;02/10/2024;Fibra 1GB;159.9;Ativo;30;Masculino;3530;Vendedor_17;
594;Cliente_594;MG;Belo Horizonte;Centro-Oeste;Residencial;13/01/2022;Fibra 1GB;159.9;Ativo;63;Feminino;7522;Vendedor_4;
595;Cliente_595;BA;Feira de Santana;Norte;Residencial;11/09/2022;Móvel Pós;89.9;Ativo;39;Feminino;13561;Vendedor_7;
596;Cliente_596;DF;Brasília;Nordeste;Residencial;22/03/2022;Fibra 300MB;89.9;Ativo;53;Feminino;4335;Vendedor_3;
597;Cliente_597;RJ;Rio de Janeiro;Nordeste;Residencial;08/01/2023;Móvel Controle;49.9;Ativo;60;Feminino;2424;Vendedor_41;
598;Cliente_598;DF;Brasília;Sudeste;Empresarial;29/01/2023;Móvel Controle;49.9;Ativo;47;Outro;18066;Vendedor_31;
599;Cliente_599;SP;Campinas;Sul;Residencial;22/02/2023;Fibra 600MB;119.9;Ativo;52;Feminino;10983;Vendedor_21;
600;Cliente_600;SP;São Paulo;Centro-Oeste;Residencial;18/12/2024;TV + Fibra;199.9;Ativo;68;Masculino;5896;Vendedor_14;
601;Cliente_601;PE;Petrolina;Sul;Residencial;08/05/2022;Móvel Pós;89.9;Ativo;62;Masculino;14837;Vendedor_44;
602;Cliente_602;CE;Fortaleza;Norte;Residencial;27/03/2024;Móvel Controle;49.9;Ativo;21;Masculino;9034;Vendedor_27;
603;Cliente_603;CE;Fortaleza;Centro-Oeste;Residencial;13/02/2024;Fibra 300MB;89.9;Ativo;30;Feminino;17990;Vendedor_38;
604;Cliente_604;MG;Juiz de Fora;Norte;Residencial;10/06/2024;Móvel Controle;49.9;Ativo;64;Masculino;6391;Vendedor_23;
605;Cliente_605;RS;Pelotas;Norte;Residencial;09/10/2022;Fibra 1GB;159.9;Ativo;23;Masculino;19492;Vendedor_10;
606;Cliente_606;DF;Brasília;Norte;Residencial;26/07/2022;Móvel Pós;89.9;Ativo;35;Masculino;12960;Vendedor_46;
607;Cliente_607;GO;Anápolis;Centro-Oeste;Residencial;07/02/2023;Fibra 600MB;119.9;Ativo;71;Feminino;9693;Vendedor_21;
608;Cliente_608;PR;Londrina;Centro-Oeste;Empresarial;06/08/2022;Fibra 300MB;89.9;Ativo;25;Masculino;4165;Vendedor_50;
609;Cliente_609;CE;Juazeiro do Norte;Sudeste;Residencial;22/11/2022;Fibra 1GB;159.9;Cancelado;58;Masculino;12072;Vendedor_3;15/12/2023
610;Cliente_610;PR;Curitiba;Nordeste;Empresarial;26/01/2024;Móvel Controle;49.9;Ativo;37;Feminino;13968;Vendedor_48;
611;Cliente_611;PE;Olinda;Sul;Governo;08/10/2024;Móvel Pós;89.9;Cancelado;38;Masculino;4201;Vendedor_11;
612;Cliente_612;PR;Curitiba;Sul;Residencial;10/05/2022;Móvel Pós;89.9;Ativo;49;Masculino;18057;Vendedor_13;
613;Cliente_613;GO;Goiânia;Norte;Governo;03/01/2022;Fibra 300MB;89.9;Ativo;73;Masculino;10072;Vendedor_9;
614;Cliente_614;BA;Feira de Santana;Centro-Oeste;Residencial;09/07/2023;Fibra 600MB;119.9;Ativo;49;Feminino;7977;Vendedor_46;
615;Cliente_615;GO;Anápolis;Centro-Oeste;Residencial;23/09/2022;Fibra 1GB;159.9;Ativo;19;Masculino;7966;Vendedor_15;
616;Cliente_616;PR;Curitiba;Norte;Residencial;11/07/2024;TV + Fibra;199.9;Ativo;59;Feminino;3493;Vendedor_2;
617;Cliente_617;GO;Aparecida de Goiânia;Nordeste;Residencial;24/01/2022;Fibra 600MB;119.9;Ativo;19;Masculino;10913;Vendedor_24;
618;Cliente_618;RJ;Volta Redonda;Sul;Residencial;18/06/2023;Fibra 300MB;89.9;Ativo;58;Feminino;2438;Vendedor_13;
619;Cliente_619;PE;Recife;Sudeste;Residencial;03/01/2022;Fibra 300MB;89.9;Ativo;49;Feminino;7244;Vendedor_24;
620;Cliente_620;DF;Brasília;Nordeste;Empresarial;29/05/2024;Fibra 1GB;159.9;Cancelado;39;Feminino;5651;Vendedor_23;20/12/2024
621;Cliente_621;BA;Feira de Santana;Centro-Oeste;Residencial;03/03/2023;Móvel Pós;89.9;Cancelado;43;Masculino;3550;Vendedor_50;
622;Cliente_622;CE;Fortaleza;Norte;Residencial;04/01/2022;Móvel Pós;89.9;Ativo;58;Feminino;5478;Vendedor_34;
623;Cliente_623;SP;São Paulo;Sul;Governo;18/03/2024;Fibra 1GB;159.9;Ativo;62;Feminino;5444;Vendedor_3;
624;Cliente_624;DF;Brasília;Norte;Empresarial;23/02/2024;Fibra 600MB;119.9;Ativo;27;Feminino;19480;Vendedor_14;
625;Cliente_625;SP;Campinas;Centro-Oeste;Governo;18/05/2023;Fibra 1GB;159.9;Ativo;56;Feminino;4436;Vendedor_26;
626;Cliente_626;PE;Petrolina;Norte;Empresarial;20/08/2022;TV + Fibra;199.9;Ativo;62;Masculino;13103;Vendedor_1;
627;Cliente_627;BA;Salvador;Sul;Residencial;22/05/2024;Móvel Pós;89.9;Ativo;22;Masculino;3286;Vendedor_29;
628;Cliente_628;MG;Juiz de Fora;Norte;Residencial;20/01/2024;Fibra 600MB;119.9;Ativo;29;Masculino;17458;Vendedor_12;
629;Cliente_629;CE;Sobral;Sul;Residencial;13/03/2022;Móvel Controle;49.9;Ativo;58;Outro;5361;Vendedor_5;
630;Cliente_630;RJ;Niterói;Norte;Governo;29/03/2022;Fibra 600MB;119.9;Cancelado;58;Feminino;19716;Vendedor_41;27/12/2022
631;Cliente_631;MG;Belo Horizonte;Norte;Residencial;12/06/2023;Móvel Pós;89.9;Cancelado;49;Masculino;18095;Vendedor_7;
632;Cliente_632;PE;Recife;Sul;Residencial;04/06/2024;Fibra 300MB;89.9;Ativo;67;Masculino;1609;Vendedor_35;
633;Cliente_633;DF;Brasília;Norte;Residencial;26/08/2023;Fibra 600MB;119.9;Ativo;73;Feminino;16666;Vendedor_7;
634;Cliente_634;RJ;Volta Redonda;Nordeste;Residencial;26/03/2023;Fibra 600MB;119.9;Cancelado;57;Masculino;4184;Vendedor_47;
635;Cliente_635;GO;Aparecida de Goiânia;Sudeste;Residencial;15/03/2023;Fibra 300MB;89.9;Ativo;35;Feminino;8065;Vendedor_25;
636;Cliente_636;PR;Londrina;Nordeste;Residencial;06/05/2022;Móvel Pós;89.9;Ativo;27;Masculino;19275;Vendedor_32;
637;Cliente_637;RJ;Volta Redonda;Sudeste;Residencial;17/07/2023;Móvel Controle;49.9;Cancelado;40;Masculino;15501;Vendedor_28;04/07/2024
638;Cliente_638;PE;Olinda;Nordeste;Residencial;07/11/2024;Móvel Controle;49.9;Ativo;18;Feminino;12130;Vendedor_43;
639;Cliente_639;RS;Porto Alegre;Sudeste;Empresarial;28/04/2024;Fibra 1GB;159.9;Cancelado;70;Masculino;7539;Vendedor_26;
640;Cliente_640;PR;Londrina;Norte;Empresarial;14/05/2024;Móvel Controle;49.9;Ativo;70;Masculino;6618;Vendedor_10;
641;Cliente_641;SP;Santos;Sul;Residencial;12/07/2024;Móvel Controle;49.9;Cancelado;59;Feminino;2953;Vendedor_33;
642;Cliente_642;CE;Fortaleza;Sul;Empresarial;11/12/2022;Fibra 600MB;119.9;Ativo;54;Masculino;18718;Vendedor_9;
643;Cliente_643;SP;Campinas;Centro-Oeste;Empresarial;13/04/2023;Fibra 1GB;159.9;Ativo;35;Feminino;18242;Vendedor_35;
644;Cliente_644;RJ;Rio de Janeiro;Sudeste;Residencial;07/09/2024;Móvel Controle;49.9;Ativo;47;Feminino;14008;Vendedor_6;
645;Cliente_645;SP;Campinas;Centro-Oeste;Empresarial;21/05/2022;Fibra 600MB;119.9;Ativo;36;Masculino;9136;Vendedor_18;
646;Cliente_646;PE;Petrolina;Centro-Oeste;Empresarial;26/10/2024;Fibra 1GB;159.9;Ativo;62;Masculino;8817;Vendedor_4;
647;Cliente_647;GO;Aparecida de Goiânia;Sudeste;Residencial;31/10/2023;Fibra 600MB;119.9;Ativo;55;Feminino;10544;Vendedor_19;
648;Cliente_648;DF;Brasília;Sul;Residencial;23/09/2023;Fibra 300MB;89.9;Ativo;34;Feminino;17804;Vendedor_6;
649;Cliente_649;CE;Fortaleza;Sudeste;Residencial;24/12/2024;Móvel Pós;89.9;Cancelado;45;Feminino;16548;Vendedor_33;
650;Cliente_650;SP;São Paulo;Norte;Empresarial;15/12/2024;Móvel Pós;89.9;Ativo;39;Masculino;10573;Vendedor_4;
651;Cliente_651;SP;São Paulo;Centro-Oeste;Residencial;08/03/2024;Móvel Pós;89.9;Ativo;63;Feminino;12745;Vendedor_33;
652;Cliente_652;RJ;Niterói;Centro-Oeste;Residencial;12/08/2024;Móvel Controle;49.9;Ativo;55;Masculino;12219;Vendedor_49;
653;Cliente_653;DF;Brasília;Sudeste;Residencial;03/08/2022;Móvel Pós;89.9;Ativo;49;Feminino;7615;Vendedor_4;
654;Cliente_654;MG;Juiz de Fora;Centro-Oeste;Residencial;13/01/2024;Móvel Pós;89.9;Ativo;72;Feminino;9695;Vendedor_21;
655;Cliente_655;SP;São Paulo;Sul;Residencial;27/02/2022;Fibra 1GB;159.9;Ativo;42;Feminino;6131;Vendedor_28;
656;Cliente_656;PE;Recife;Centro-Oeste;Residencial;24/06/2024;Fibra 1GB;159.9;Ativo;65;Feminino;13700;Vendedor_7;
657;Cliente_657;RS;Porto Alegre;Sudeste;Empresarial;09/02/2023;TV + Fibra;199.9;Ativo;26;Masculino;7401;Vendedor_8;
658;Cliente_658;CE;Juazeiro do Norte;Sul;Empresarial;22/12/2023;Fibra 1GB;159.9;Ativo;53;Masculino;11239;Vendedor_35;
659;Cliente_659;SP;São Paulo;Sul;Residencial;22/02/2024;Móvel Controle;49.9;Cancelado;67;Masculino;9857;Vendedor_12;
660;Cliente_660;PE;Recife;Centro-Oeste;Residencial;07/04/2022;TV + Fibra;199.9;Ativo;54;Feminino;16955;Vendedor_19;
661;Cliente_661;PE;Olinda;Sudeste;Residencial;10/08/2023;TV + Fibra;199.9;Ativo;18;Outro;18834;Vendedor_42;
662;Cliente_662;CE;Juazeiro do Norte;Centro-Oeste;Empresarial;02/06/2023;Móvel Pós;89.9;Cancelado;46;Feminino;12979;Vendedor_38;
663;Cliente_663;MG;Belo Horizonte;Norte;Residencial;30/10/2023;Móvel Controle;49.9;Ativo;32;Masculino;10589;Vendedor_18;
664;Cliente_664;PE;Recife;Norte;Residencial;22/12/2024;Móvel Controle;49.9;Ativo;61;Feminino;15192;Vendedor_28;
665;Cliente_665;RS;Caxias do Sul;Sul;Governo;25/06/2023;Móvel Controle;49.9;Ativo;63;Masculino;14025;Vendedor_38;
666;Cliente_666;PE;Petrolina;Centro-Oeste;Empresarial;26/03/2024;Móvel Controle;49.9;Ativo;46;Masculino;17223;Vendedor_32;
667;Cliente_667;PE;Olinda;Norte;Residencial;10/07/2022;Móvel Controle;49.9;Ativo;38;Masculino;9757;Vendedor_30;
668;Cliente_668;PE;Petrolina;Nordeste;Residencial;05/07/2024;Móvel Controle;49.9;Cancelado;29;Outro;16020;Vendedor_32;
669;Cliente_669;GO;Goiânia;Norte;Residencial;17/12/2023;TV + Fibra;199.9;Ativo;43;Masculino;6863;Vendedor_22;
670;Cliente_670;GO;Goiânia;Centro-Oeste;Empresarial;23/06/2023;Móvel Pós;89.9;Ativo;62;Masculino;3251;Vendedor_50;
671;Cliente_671;MG;Juiz de Fora;Centro-Oeste;Residencial;26/03/2022;Fibra 1GB;159.9;Ativo;48;Masculino;2166;Vendedor_5;
672;Cliente_672;SP;Campinas;Norte;Residencial;17/03/2023;TV + Fibra;199.9;Ativo;52;Feminino;16338;Vendedor_43;
673;Cliente_673;PE;Recife;Centro-Oeste;Residencial;29/02/2024;Fibra 600MB;119.9;Ativo;31;Masculino;19216;Vendedor_7;
674;Cliente_674;DF;Brasília;Centro-Oeste;Residencial;05/12/2022;Fibra 600MB;119.9;Ativo;72;Feminino;2966;Vendedor_9;
675;Cliente_675;SP;Santos;Nordeste;Residencial;30/09/2024;Fibra 600MB;119.9;Ativo;24;Feminino;14799;Vendedor_3;
676;Cliente_676;MG;Uberlândia;Sul;Residencial;05/11/2023;Fibra 300MB;89.9;Ativo;20;Masculino;8893;Vendedor_19;
677;Cliente_677;BA;Vitória da Conquista;Centro-Oeste;Residencial;31/12/2023;Fibra 1GB;159.9;Ativo;70;Feminino;19689;Vendedor_44;
678;Cliente_678;SP;Campinas;Sudeste;Residencial;13/11/2022;Móvel Pós;89.9;Ativo;58;Masculino;2079;Vendedor_18;
679;Cliente_679;SP;Campinas;Sul;Residencial;17/03/2022;Móvel Controle;49.9;Ativo;21;Feminino;3064;Vendedor_30;
680;Cliente_680;PR;Londrina;Sul;Residencial;31/08/2024;Fibra 600MB;119.9;Cancelado;19;Feminino;12369;Vendedor_47;
681;Cliente_681;RJ;Niterói;Sudeste;Residencial;25/09/2024;Fibra 1GB;159.9;Ativo;52;Feminino;9092;Vendedor_37;
682;Cliente_682;PR;Maringá;Norte;Residencial;23/07/2022;Móvel Pós;89.9;Ativo;50;Feminino;3916;Vendedor_8;
683;Cliente_683;RS;Pelotas;Nordeste;Residencial;28/02/2023;Fibra 600MB;119.9;Ativo;54;Feminino;7772;Vendedor_29;
684;Cliente_684;GO;Aparecida de Goiânia;Centro-Oeste;Empresarial;12/07/2022;Fibra 1GB;159.9;Cancelado;58;Feminino;4982;Vendedor_44;25/01/2024
685;Cliente_685;GO;Aparecida de Goiânia;Norte;Residencial;15/06/2024;TV + Fibra;199.9;Ativo;67;Feminino;15325;Vendedor_17;
686;Cliente_686;RJ;Volta Redonda;Sudeste;Empresarial;20/02/2024;Móvel Pós;89.9;Ativo;30;Masculino;19545;Vendedor_19;
687;Cliente_687;CE;Juazeiro do Norte;Nordeste;Residencial;28/10/2022;TV + Fibra;199.9;Ativo;68;Feminino;6993;Vendedor_14;
688;Cliente_688;CE;Fortaleza;Nordeste;Residencial;17/09/2022;Fibra 1GB;159.9;Ativo;68;Masculino;12689;Vendedor_16;
689;Cliente_689;MG;Belo Horizonte;Nordeste;Empresarial;30/09/2024;Móvel Controle;49.9;Ativo;24;Masculino;1573;Vendedor_15;
690;Cliente_690;RJ;Volta Redonda;Sudeste;Residencial;08/09/2023;Fibra 1GB;159.9;Ativo;56;Feminino;11129;Vendedor_36;
691;Cliente_691;SP;Santos;Norte;Empresarial;08/03/2023;Fibra 1GB;159.9;Ativo;64;Masculino;7102;Vendedor_18;
692;Cliente_692;CE;Fortaleza;Centro-Oeste;Residencial;17/12/2023;Fibra 300MB;89.9;Ativo;44;Masculino;3787;Vendedor_40;
693;Cliente_693;PE;Olinda;Nordeste;Residencial;27/11/2023;Móvel Controle;49.9;Ativo;66;Masculino;9411;Vendedor_37;
694;Cliente_694;DF;Brasília;Nordeste;Residencial;17/07/2022;TV + Fibra;199.9;Ativo;20;Masculino;16900;Vendedor_31;
695;Cliente_695;SP;Santos;Norte;Empresarial;09/09/2024;Fibra 1GB;159.9;Ativo;34;Masculino;10662;Vendedor_49;
696;Cliente_696;RS;Caxias do Sul;Nordeste;Governo;08/02/2022;Móvel Controle;49.9;Ativo;42;Masculino;17924;Vendedor_40;
697;Cliente_697;PE;Recife;Nordeste;Residencial;10/12/2023;Fibra 1GB;159.9;Ativo;47;Feminino;2961;Vendedor_13;
698;Cliente_698;PE;Recife;Sudeste;Residencial;16/04/2023;Móvel Controle;49.9;Ativo;72;Feminino;18657;Vendedor_9;
699;Cliente_699;RJ;Volta Redonda;Sul;Residencial;20/03/2022;Móvel Pós;89.9;Ativo;31;Feminino;16393;Vendedor_46;
700;Cliente_700;MG;Uberlândia;Norte;Empresarial;30/12/2023;Fibra 600MB;119.9;Ativo;46;Masculino;18088;Vendedor_49;
701;Cliente_701;RS;Pelotas;Norte;Residencial;15/11/2023;Fibra 300MB;89.9;Ativo;22;Feminino;10588;Vendedor_38;
702;Cliente_702;CE;Fortaleza;Norte;Residencial;12/02/2022;Fibra 600MB;119.9;Cancelado;24;Masculino;13271;Vendedor_7;16/05/2024
703;Cliente_703;RJ;Niterói;Sudeste;Residencial;12/05/2022;Fibra 1GB;159.9;Cancelado;68;Masculino;8615;Vendedor_33;23/04/2023
704;Cliente_704;CE;Sobral;Sudeste;Empresarial;18/03/2022;Fibra 1GB;159.9;Ativo;36;Feminino;18293;Vendedor_24;
705;Cliente_705;RJ;Volta Redonda;Centro-Oeste;Residencial;08/02/2022;Móvel Pós;89.9;Ativo;50;Feminino;6450;Vendedor_36;
706;Cliente_706;RJ;Volta Redonda;Sudeste;Empresarial;31/05/2022;Fibra 1GB;159.9;Ativo;38;Outro;2109;Vendedor_27;
707;Cliente_707;RJ;Rio de Janeiro;Norte;Empresarial;02/09/2024;TV + Fibra;199.9;Ativo;72;Masculino;11743;Vendedor_43;
708;Cliente_708;MG;Juiz de Fora;Centro-Oeste;Residencial;14/11/2022;Móvel Controle;49.9;Ativo;68;Feminino;5634;Vendedor_10;
709;Cliente_709;RJ;Niterói;Sul;Residencial;13/03/2023;TV + Fibra;199.9;Ativo;38;Masculino;12364;Vendedor_13;
710;Cliente_710;BA;Vitória da Conquista;Nordeste;Residencial;19/09/2023;Fibra 600MB;119.9;Ativo;34;Feminino;6141;Vendedor_22;
711;Cliente_711;DF;Brasília;Nordeste;Residencial;05/07/2023;Fibra 1GB;159.9;Ativo;40;Masculino;6835;Vendedor_45;
712;Cliente_712;CE;Fortaleza;Centro-Oeste;Residencial;06/12/2022;Móvel Pós;89.9;Ativo;44;Masculino;18003;Vendedor_6;
713;Cliente_713;SP;Santos;Sul;Empresarial;20/10/2023;Fibra 300MB;89.9;Ativo;48;Masculino;1780;Vendedor_50;
714;Cliente_714;PR;Curitiba;Nordeste;Governo;06/07/2024;TV + Fibra;199.9;Ativo;32;Feminino;16783;Vendedor_21;
715;Cliente_715;RS;Porto Alegre;Centro-Oeste;Governo;27/12/2022;Fibra 600MB;119.9;Ativo;57;Masculino;3818;Vendedor_27;
716;Cliente_716;GO;Anápolis;Sudeste;Empresarial;22/09/2024;Móvel Pós;89.9;Ativo;57;Outro;17639;Vendedor_44;
717;Cliente_717;MG;Uberlândia;Norte;Residencial;10/02/2024;Móvel Pós;89.9;Ativo;18;Feminino;2652;Vendedor_34;
718;Cliente_718;SP;Santos;Sul;Residencial;09/07/2022;Fibra 600MB;119.9;Ativo;37;Feminino;12644;Vendedor_6;
719;Cliente_719;PE;Recife;Nordeste;Residencial;17/02/2023;Móvel Pós;89.9;Ativo;58;Feminino;5910;Vendedor_7;
720;Cliente_720;BA;Salvador;Norte;Residencial;25/11/2022;Fibra 300MB;89.9;Cancelado;51;Feminino;19012;Vendedor_35;07/04/2024
721;Cliente_721;GO;Anápolis;Centro-Oeste;Residencial;02/04/2022;Fibra 300MB;89.9;Ativo;18;Feminino;14801;Vendedor_30;
722;Cliente_722;PR;Londrina;Nordeste;Residencial;16/03/2023;Fibra 1GB;159.9;Ativo;49;Feminino;14515;Vendedor_11;
723;Cliente_723;SP;Santos;Norte;Empresarial;02/09/2022;Móvel Controle;49.9;Ativo;65;Feminino;2003;Vendedor_30;
724;Cliente_724;GO;Goiânia;Sudeste;Governo;27/06/2024;Fibra 1GB;159.9;Ativo;39;Masculino;13840;Vendedor_21;
725;Cliente_725;SP;Campinas;Sul;Empresarial;12/04/2024;Móvel Controle;49.9;Ativo;46;Masculino;5839;Vendedor_41;
726;Cliente_726;BA;Vitória da Conquista;Centro-Oeste;Residencial;07/04/2022;Fibra 600MB;119.9;Ativo;62;Feminino;3941;Vendedor_46;
727;Cliente_727;PR;Curitiba;Nordeste;Empresarial;26/07/2024;Móvel Pós;89.9;Ativo;28;Masculino;14405;Vendedor_11;
728;Cliente_728;PE;Recife;Sudeste;Residencial;11/08/2024;Fibra 1GB;159.9;Ativo;50;Masculino;10886;Vendedor_6;
729;Cliente_729;RJ;Niterói;Sul;Residencial;29/07/2023;Móvel Pós;89.9;Cancelado;55;Feminino;4717;Vendedor_19;29/07/2024
730;Cliente_730;CE;Sobral;Sul;Residencial;13/04/2022;Fibra 1GB;159.9;Ativo;18;Feminino;2838;Vendedor_47;
731;Cliente_731;PE;Olinda;Sudeste;Residencial;08/04/2024;Fibra 1GB;159.9;Ativo;55;Feminino;19239;Vendedor_25;
732;Cliente_732;RJ;Volta Redonda;Nordeste;Governo;28/05/2023;Fibra 300MB;89.9;Ativo;26;Feminino;14654;Vendedor_32;
733;Cliente_733;MG;Belo Horizonte;Sul;Residencial;28/10/2023;Móvel Controle;49.9;Cancelado;30;Feminino;16114;Vendedor_27;
734;Cliente_734;DF;Brasília;Centro-Oeste;Residencial;04/02/2022;Fibra 600MB;119.9;Ativo;65;Masculino;1585;Vendedor_46;
735;Cliente_735;RS;Pelotas;Norte;Residencial;01/02/2023;Móvel Pós;89.9;Ativo;70;Masculino;12198;Vendedor_12;
736;Cliente_736;RS;Pelotas;Centro-Oeste;Empresarial;27/01/2022;Fibra 1GB;159.9;Ativo;69;Masculino;2700;Vendedor_13;
737;Cliente_737;CE;Sobral;Sul;Residencial;02/11/2022;Móvel Pós;89.9;Cancelado;41;Masculino;16632;Vendedor_5;06/06/2024
738;Cliente_738;PR;Maringá;Norte;Empresarial;30/11/2023;Fibra 300MB;89.9;Ativo;53;Masculino;16052;Vendedor_12;
739;Cliente_739;BA;Vitória da Conquista;Sudeste;Residencial;04/08/2023;Fibra 600MB;119.9;Ativo;37;Masculino;4147;Vendedor_49;
740;Cliente_740;PR;Londrina;Norte;Residencial;14/06/2022;Móvel Controle;49.9;Ativo;60;Feminino;6166;Vendedor_26;
741;Cliente_741;BA;Vitória da Conquista;Norte;Residencial;12/04/2022;Móvel Controle;49.9;Cancelado;62;Feminino;13087;Vendedor_35;14/07/2023
742;Cliente_742;PR;Maringá;Norte;Residencial;31/03/2023;Fibra 1GB;159.9;Ativo;74;Feminino;14144;Vendedor_18;
743;Cliente_743;DF;Brasília;Sul;Residencial;12/07/2022;Fibra 600MB;119.9;Ativo;18;Feminino;11256;Vendedor_18;
744;Cliente_744;MG;Belo Horizonte;Nordeste;Governo;04/07/2024;Móvel Controle;49.9;Cancelado;52;Masculino;7646;Vendedor_41;
745;Cliente_745;MG;Juiz de Fora;Sul;Empresarial;16/06/2024;Fibra 600MB;119.9;Ativo;60;Feminino;3386;Vendedor_3;
746;Cliente_746;RJ;Rio de Janeiro;Nordeste;Residencial;20/03/2024;Móvel Pós;89.9;Ativo;37;Masculino;1588;Vendedor_26;
747;Cliente_747;GO;Anápolis;Sudeste;Residencial;26/10/2022;Fibra 300MB;89.9;Ativo;57;Feminino;6986;Vendedor_43;
748;Cliente_748;MG;Uberlândia;Sudeste;Residencial;21/01/2022;Fibra 600MB;119.9;Ativo;18;Masculino;13184;Vendedor_48;
749;Cliente_749;MG;Juiz de Fora;Sudeste;Empresarial;14/02/2022;Fibra 600MB;119.9;Ativo;68;Masculino;12018;Vendedor_15;
750;Cliente_750;PE;Olinda;Sudeste;Residencial;11/05/2023;Móvel Controle;49.9;Ativo;63;Masculino;14546;Vendedor_38;
751;Cliente_751;PE;Petrolina;Sudeste;Empresarial;14/11/2023;TV + Fibra;199.9;Ativo;67;Feminino;1932;Vendedor_26;
752;Cliente_752;RJ;Niterói;Centro-Oeste;Empresarial;11/08/2022;Fibra 1GB;159.9;Ativo;23;Masculino;15912;Vendedor_41;
753;Cliente_753;GO;Aparecida de Goiânia;Sul;Residencial;26/10/2022;Fibra 1GB;159.9;Ativo;58;Feminino;15454;Vendedor_1;
754;Cliente_754;CE;Sobral;Nordeste;Residencial;13/11/2024;TV + Fibra;199.9;Ativo;43;Masculino;3145;Vendedor_14;
755;Cliente_755;PE;Recife;Sudeste;Empresarial;19/12/2024;TV + Fibra;199.9;Cancelado;46;Masculino;14156;Vendedor_35;
756;Cliente_756;CE;Fortaleza;Centro-Oeste;Residencial;15/10/2022;TV + Fibra;199.9;Ativo;58;Masculino;17407;Vendedor_9;
757;Cliente_757;SP;São Paulo;Centro-Oeste;Residencial;01/06/2023;Móvel Pós;89.9;Ativo;32;Masculino;14931;Vendedor_27;
758;Cliente_758;PE;Recife;Centro-Oeste;Residencial;16/06/2024;Móvel Controle;49.9;Cancelado;54;Feminino;18707;Vendedor_41;
759;Cliente_759;DF;Brasília;Sul;Residencial;03/06/2022;Móvel Controle;49.9;Ativo;36;Feminino;12654;Vendedor_32;
760;Cliente_760;GO;Aparecida de Goiânia;Sudeste;Residencial;08/10/2022;Fibra 300MB;89.9;Ativo;73;Masculino;5628;Vendedor_5;
761;Cliente_761;RJ;Niterói;Centro-Oeste;Residencial;10/03/2023;Fibra 1GB;159.9;Ativo;26;Masculino;16751;Vendedor_32;
762;Cliente_762;SP;Santos;Centro-Oeste;Residencial;08/12/2022;Móvel Controle;49.9;Ativo;58;Masculino;9657;Vendedor_31;
763;Cliente_763;GO;Goiânia;Sudeste;Empresarial;27/03/2022;TV + Fibra;199.9;Ativo;34;Masculino;18686;Vendedor_6;
764;Cliente_764;DF;Brasília;Sul;Residencial;18/02/2024;Móvel Pós;89.9;Ativo;49;Masculino;10070;Vendedor_31;
