id_cliente;nome_cliente;estado;cidade;segmento;plano;status;idade;genero;renda_estimada;vendedor
10862;ClienteNovo_862;RS;Pelotas;Residencial;TV + Fibra;Ativo;47;Outro;8018;Vendedor_40
10863;ClienteNovo_863;MG;Belo Horizonte;Residencial;Fibra 600MB;Ativo;49;Masculino;5341;Vendedor_38
10864;ClienteNovo_864;MG;Belo Horizonte;Residencial;Fibra 300MB;Ativo;46;Feminino;2793;Vendedor_49
10865;ClienteNovo_865;BA;Feira de Santana;Residencial;Fibra 300MB;Ativo;25;Feminino;8669;Vendedor_15
10866;ClienteNovo_866;GO;Goiânia;Residencial;Fibra 300MB;Ativo;27;Masculino;13110;Vendedor_32
10867;ClienteNovo_867;SP;Campinas;Empresarial;Fibra 1GB;Ativo;33;Masculino;7012;Vendedor_6
10868;ClienteNovo_868;RJ;Volta Redonda;Residencial;Fibra 300MB;Ativo;61;Masculino;4624;Vendedor_33
10869;ClienteNovo_869;MG;Uberlândia;Residencial;Fibra 300MB;Ativo;45;Feminino;19558;Vendedor_19
10870;ClienteNovo_870;CE;Fortaleza;Empresarial;Fibra 1GB;Ativo;28;Feminino;4505;Vendedor_50
10871;ClienteNovo_871;BA;Salvador;Residencial;Fibra 600MB;Ativo;59;Masculino;16752;Vendedor_34
10872;ClienteNovo_872;DF;Brasília;Residencial;Fibra 1GB;Ativo;71;Masculino;7111;Vendedor_30
10873;ClienteNovo_873;RS;Caxias do Sul;Residencial;Fibra 600MB;Ativo;72;Masculino;8051;Vendedor_27
10874;ClienteNovo_874;PE;Recife;Residencial;Fibra 600MB;Ativo;29;Feminino;11178;Vendedor_26
10875;ClienteNovo_875;GO;Anápolis;Empresarial;Fibra 300MB;Ativo;60;Masculino;4505;Vendedor_23
10876;ClienteNovo_876;DF;Brasília;Empresarial;Móvel Controle;Ativo;58;Masculino;17634;Vendedor_28
10877;ClienteNovo_877;RS;Caxias do Sul;Residencial;Móvel Pós;Ativo;73;Feminino;8789;Vendedor_4
10878;ClienteNovo_878;CE;Sobral;Empresarial;Móvel Controle;Ativo;55;Feminino;3309;Vendedor_11
10879;ClienteNovo_879;BA;Salvador;Residencial;Fibra 300MB;Ativo;34;Feminino;7729;Vendedor_21
10880;ClienteNovo_880;PE;Recife;Residencial;Fibra 600MB;Ativo;57;Masculino;2978;Vendedor_9
10881;ClienteNovo_881;CE;Fortaleza;Residencial;Fibra 1GB;Ativo;44;Feminino;12046;Vendedor_47
10882;ClienteNovo_882;SP;Campinas;Empresarial;Fibra 300MB;Ativo;68;Masculino;18415;Vendedor_12
10883;ClienteNovo_883;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;23;Feminino;11416;Vendedor_38
10884;ClienteNovo_884;RJ;Niterói;Residencial;Fibra 1GB;Ativo;67;Masculino;11135;Vendedor_1
10885;ClienteNovo_885;RS;Porto Alegre;Residencial;TV + Fibra;Ativo;65;Feminino;6918;Vendedor_12
10886;ClienteNovo_886;MG;Uberlândia;Empresarial;Fibra 300MB;Ativo;73;Masculino;17648;Vendedor_23
10887;ClienteNovo_887;BA;Salvador;Residencial;Fibra 600MB;Ativo;53;Masculino;15943;Vendedor_41
10888;ClienteNovo_888;DF;Brasília;Governo;Móvel Controle;Ativo;46;Feminino;1912;Vendedor_6
10889;ClienteNovo_889;PE;Olinda;Residencial;Móvel Controle;Ativo;25;Feminino;14947;Vendedor_32
10890;ClienteNovo_890;MG;Uberlândia;Residencial;TV + Fibra;Ativo;56;Feminino;11195;Vendedor_39
10891;ClienteNovo_891;RS;Porto Alegre;Residencial;TV + Fibra;Ativo;25;Masculino;1704;Vendedor_28
10892;ClienteNovo_892;PE;Olinda;Residencial;Móvel Pós;Ativo;35;Feminino;14666;Vendedor_10
10893;ClienteNovo_893;RS;Porto Alegre;Residencial;Fibra 300MB;Ativo;33;Feminino;5834;Vendedor_16
10894;ClienteNovo_894;DF;Brasília;Residencial;Fibra 600MB;Ativo;40;Masculino;6259;Vendedor_20
10895;ClienteNovo_895;GO;Anápolis;Governo;Fibra 600MB;Ativo;57;Feminino;8538;Vendedor_22
10896;ClienteNovo_896;SP;Campinas;Residencial;Móvel Controle;Ativo;31;Masculino;7948;Vendedor_42
10897;ClienteNovo_897;CE;Fortaleza;Empresarial;Fibra 1GB;Ativo;36;Masculino;5203;Vendedor_24
10898;ClienteNovo_898;DF;Brasília;Residencial;Fibra 1GB;Ativo;24;Feminino;10091;Vendedor_30
10899;ClienteNovo_899;SP;São Paulo;Residencial;Fibra 1GB;Ativo;56;Feminino;16576;Vendedor_14
10900;ClienteNovo_900;CE;Fortaleza;Residencial;Fibra 1GB;Ativo;52;Masculino;11281;Vendedor_26
10901;ClienteNovo_901;MG;Belo Horizonte;Residencial;Fibra 600MB;Ativo;30;Feminino;5404;Vendedor_8
10902;ClienteNovo_902;GO;Goiânia;Residencial;Móvel Controle;Ativo;54;Masculino;2181;Vendedor_26
10903;ClienteNovo_903;PR;Londrina;Empresarial;TV + Fibra;Ativo;65;Masculino;14485;Vendedor_47
10904;ClienteNovo_904;GO;Anápolis;Residencial;Fibra 1GB;Ativo;74;Feminino;9940;Vendedor_22
10905;ClienteNovo_905;RS;Pelotas;Residencial;Fibra 1GB;Ativo;43;Feminino;5723;Vendedor_48
10906;ClienteNovo_906;BA;Vitória da Conquista;Empresarial;Móvel Pós;Ativo;23;Feminino;7840;Vendedor_40
10907;ClienteNovo_907;BA;Vitória da Conquista;Residencial;Fibra 300MB;Ativo;60;Feminino;19810;Vendedor_12
10908;ClienteNovo_908;PR;Curitiba;Governo;Móvel Pós;Ativo;70;Feminino;13325;Vendedor_9
10909;ClienteNovo_909;CE;Fortaleza;Residencial;Fibra 600MB;Ativo;61;Feminino;1693;Vendedor_30
10910;ClienteNovo_910;RS;Caxias do Sul;Empresarial;Fibra 300MB;Ativo;21;Outro;19870;Vendedor_37
10911;ClienteNovo_911;PE;Olinda;Residencial;Fibra 300MB;Ativo;28;Masculino;14684;Vendedor_18
10912;ClienteNovo_912;BA;Feira de Santana;Empresarial;Fibra 1GB;Ativo;41;Masculino;2669;Vendedor_40
10913;ClienteNovo_913;SP;São Paulo;Residencial;Fibra 300MB;Ativo;47;Masculino;3987;Vendedor_35
10914;ClienteNovo_914;RS;Pelotas;Residencial;Fibra 600MB;Ativo;26;Masculino;2657;Vendedor_20
10915;ClienteNovo_915;BA;Salvador;Residencial;Móvel Pós;Ativo;23;Feminino;5567;Vendedor_12
10916;ClienteNovo_916;PE;Petrolina;Residencial;Fibra 1GB;Ativo;70;Masculino;10758;Vendedor_41
10917;ClienteNovo_917;PE;Olinda;Residencial;Móvel Controle;Ativo;30;Feminino;16288;Vendedor_46
10918;ClienteNovo_918;RJ;Niterói;Empresarial;Móvel Pós;Ativo;53;Masculino;5453;Vendedor_44
10919;ClienteNovo_919;RJ;Volta Redonda;Empresarial;Fibra 1GB;Ativo;25;Masculino;12338;Vendedor_37
10920;ClienteNovo_920;DF;Brasília;Residencial;Fibra 1GB;Ativo;26;Masculino;12892;Vendedor_44
10921;ClienteNovo_921;CE;Fortaleza;Residencial;Fibra 300MB;Ativo;49;Feminino;6806;Vendedor_39
10922;ClienteNovo_922;PR;Londrina;Empresarial;TV + Fibra;Ativo;48;Masculino;17176;Vendedor_30
10923;ClienteNovo_923;CE;Sobral;Empresarial;Fibra 1GB;Ativo;59;Feminino;14190;Vendedor_3
10924;ClienteNovo_924;MG;Belo Horizonte;Residencial;Fibra 1GB;Ativo;73;Feminino;7441;Vendedor_50
10925;ClienteNovo_925;MG;Juiz de Fora;Empresarial;Fibra 300MB;Ativo;52;Masculino;18581;Vendedor_8
10926;ClienteNovo_926;PE;Olinda;Residencial;Móvel Pós;Ativo;36;Masculino;12826;Vendedor_42
10927;ClienteNovo_927;MG;Belo Horizonte;Governo;Móvel Controle;Ativo;38;Masculino;12677;Vendedor_28
10928;ClienteNovo_928;RJ;Niterói;Residencial;Móvel Controle;Ativo;56;Masculino;5061;Vendedor_39
10929;ClienteNovo_929;BA;Salvador;Empresarial;Móvel Controle;Ativo;19;Masculino;7313;Vendedor_1
10930;ClienteNovo_930;BA;Feira de Santana;Empresarial;TV + Fibra;Ativo;41;Feminino;16442;Vendedor_17
10931;ClienteNovo_931;DF;Brasília;Residencial;Fibra 600MB;Ativo;71;Masculino;6535;Vendedor_15
10932;ClienteNovo_932;RS;Porto Alegre;Residencial;TV + Fibra;Ativo;45;Masculino;8342;Vendedor_17
10933;ClienteNovo_933;PR;Maringá;Residencial;Móvel Pós;Ativo;34;Masculino;16105;Vendedor_12
10934;ClienteNovo_934;SP;Campinas;Residencial;Fibra 300MB;Ativo;45;Masculino;16363;Vendedor_40
10935;ClienteNovo_935;RS;Caxias do Sul;Residencial;Móvel Controle;Ativo;27;Masculino;4180;Vendedor_19
10936;ClienteNovo_936;GO;Anápolis;Residencial;Fibra 1GB;Ativo;30;Feminino;17431;Vendedor_25
10937;ClienteNovo_937;DF;Brasília;Residencial;Fibra 1GB;Ativo;49;Masculino;7363;Vendedor_45
10938;ClienteNovo_938;DF;Brasília;Residencial;Fibra 1GB;Ativo;50;Masculino;13102;Vendedor_38
10939;ClienteNovo_939;PE;Olinda;Residencial;TV + Fibra;Ativo;69;Masculino;11836;Vendedor_3
10940;ClienteNovo_940;SP;Santos;Residencial;Fibra 1GB;Ativo;40;Feminino;5433;Vendedor_24
10941;ClienteNovo_941;CE;Sobral;Residencial;TV + Fibra;Ativo;43;Masculino;2025;Vendedor_3
10942;ClienteNovo_942;MG;Belo Horizonte;Empresarial;TV + Fibra;Ativo;53;Masculino;8570;Vendedor_45
10943;ClienteNovo_943;RS;Porto Alegre;Residencial;TV + Fibra;Ativo;54;Outro;9653;Vendedor_43
10944;ClienteNovo_944;PR;Maringá;Residencial;Fibra 300MB;Ativo;55;Feminino;2431;Vendedor_12
10945;ClienteNovo_945;CE;Fortaleza;Residencial;TV + Fibra;Ativo;31;Feminino;13864;Vendedor_8
10946;ClienteNovo_946;RJ;Niterói;Residencial;TV + Fibra;Ativo;30;Feminino;9488;Vendedor_50
10947;ClienteNovo_947;GO;Goiânia;Residencial;Móvel Controle;Ativo;70;Masculino;7616;Vendedor_32
10948;ClienteNovo_948;GO;Goiânia;Residencial;Fibra 1GB;Ativo;65;Feminino;11237;Vendedor_22
10949;ClienteNovo_949;DF;Brasília;Residencial;Móvel Pós;Ativo;45;Feminino;17216;Vendedor_14
10950;ClienteNovo_950;RS;Porto Alegre;Empresarial;TV + Fibra;Ativo;55;Masculino;2138;Vendedor_16
10951;ClienteNovo_951;DF;Brasília;Governo;Móvel Pós;Ativo;42;Masculino;1685;Vendedor_23
10952;ClienteNovo_952;RJ;Volta Redonda;Residencial;Fibra 300MB;Ativo;36;Feminino;5060;Vendedor_14
10953;ClienteNovo_953;CE;Fortaleza;Residencial;TV + Fibra;Ativo;72;Masculino;15205;Vendedor_49
10954;ClienteNovo_954;DF;Brasília;Empresarial;Fibra 300MB;Ativo;30;Masculino;15235;Vendedor_16
10955;ClienteNovo_955;PR;Londrina;Residencial;Móvel Pós;Ativo;65;Feminino;14019;Vendedor_34
10956;ClienteNovo_956;GO;Anápolis;Residencial;Fibra 600MB;Ativo;57;Masculino;14493;Vendedor_43
10957;ClienteNovo_957;PE;Recife;Residencial;TV + Fibra;Ativo;60;Feminino;15414;Vendedor_18
10958;ClienteNovo_958;GO;Anápolis;Residencial;Fibra 600MB;Ativo;64;Feminino;4536;Vendedor_35
10959;ClienteNovo_959;RJ;Rio de Janeiro;Residencial;TV + Fibra;Ativo;74;Feminino;9441;Vendedor_25
10960;ClienteNovo_960;RS;Porto Alegre;Empresarial;TV + Fibra;Ativo;72;Outro;9028;Vendedor_14
10961;ClienteNovo_961;PR;Londrina;Residencial;Móvel Controle;Ativo;52;Feminino;7587;Vendedor_36
10962;ClienteNovo_962;PR;Maringá;Residencial;Móvel Controle;Ativo;20;Feminino;18341;Vendedor_40
10963;ClienteNovo_963;RJ;Niterói;Residencial;Fibra 1GB;Ativo;21;Feminino;3612;Vendedor_3
10964;ClienteNovo_964;BA;Salvador;Residencial;Móvel Pós;Ativo;61;Outro;12871;Vendedor_2
10965;ClienteNovo_965;PR;Curitiba;Residencial;TV + Fibra;Ativo;29;Masculino;18441;Vendedor_38
10966;ClienteNovo_966;BA;Feira de Santana;Residencial;Fibra 600MB;Ativo;40;Feminino;17527;Vendedor_42
10967;ClienteNovo_967;GO;Anápolis;Residencial;Fibra 300MB;Ativo;21;Masculino;11205;Vendedor_22
10968;ClienteNovo_968;RS;Pelotas;Residencial;Fibra 1GB;Ativo;22;Feminino;18367;Vendedor_25
10969;ClienteNovo_969;BA;Salvador;Empresarial;Móvel Controle;Ativo;51;Feminino;16907;Vendedor_26
10970;ClienteNovo_970;DF;Brasília;Empresarial;Fibra 600MB;Ativo;33;Feminino;2421;Vendedor_8
10971;ClienteNovo_971;DF;Brasília;Residencial;TV + Fibra;Ativo;39;Masculino;2197;Vendedor_27
10972;ClienteNovo_972;BA;Feira de Santana;Residencial;TV + Fibra;Ativo;42;Feminino;7988;Vendedor_25
10973;ClienteNovo_973;MG;Uberlândia;Empresarial;Fibra 600MB;Ativo;67;Feminino;18237;Vendedor_38
10974;ClienteNovo_974;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;41;Feminino;5908;Vendedor_29
10975;ClienteNovo_975;DF;Brasília;Residencial;Móvel Controle;Ativo;60;Feminino;14839;Vendedor_41
10976;ClienteNovo_976;RS;Caxias do Sul;Residencial;Fibra 1GB;Ativo;24;Masculino;4856;Vendedor_19
10977;ClienteNovo_977;BA;Vitória da Conquista;Governo;Móvel Pós;Ativo;28;Feminino;18664;Vendedor_6
10978;ClienteNovo_978;DF;Brasília;Residencial;Móvel Controle;Ativo;69;Feminino;13659;Vendedor_44
10979;ClienteNovo_979;DF;Brasília;Residencial;Móvel Pós;Ativo;53;Masculino;18117;Vendedor_1
10980;ClienteNovo_980;SP;Campinas;Residencial;TV + Fibra;Ativo;69;Masculino;9616;Vendedor_33
10981;ClienteNovo_981;DF;Brasília;Residencial;Fibra 600MB;Ativo;49;Masculino;3441;Vendedor_44
10982;ClienteNovo_982;PR;Maringá;Residencial;Fibra 600MB;Ativo;21;Masculino;12378;Vendedor_30
10983;ClienteNovo_983;MG;Belo Horizonte;Residencial;TV + Fibra;Ativo;37;Feminino;13125;Vendedor_16
10984;ClienteNovo_984;PR;Curitiba;Residencial;TV + Fibra;Ativo;42;Masculino;6574;Vendedor_18
10985;ClienteNovo_985;BA;Vitória da Conquista;Empresarial;Móvel Pós;Ativo;38;Masculino;14624;Vendedor_15
10986;ClienteNovo_986;RJ;Rio de Janeiro;Residencial;Fibra 1GB;Ativo;69;Feminino;4128;Vendedor_37
10987;ClienteNovo_987;CE;Fortaleza;Empresarial;TV + Fibra;Ativo;55;Masculino;12349;Vendedor_29
10988;ClienteNovo_988;RJ;Niterói;Residencial;Fibra 300MB;Ativo;39;Masculino;18521;Vendedor_16
10989;ClienteNovo_989;RS;Porto Alegre;Empresarial;Móvel Pós;Ativo;46;Feminino;10252;Vendedor_16
10990;ClienteNovo_990;SP;Santos;Residencial;TV + Fibra;Ativo;52;Masculino;18749;Vendedor_21
10991;ClienteNovo_991;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;61;Masculino;2513;Vendedor_46
10992;ClienteNovo_992;PR;Curitiba;Residencial;Fibra 600MB;Ativo;63;Feminino;13410;Vendedor_24
10993;ClienteNovo_993;RS;Pelotas;Residencial;Fibra 1GB;Ativo;44;Masculino;19437;Vendedor_46
10994;ClienteNovo_994;RS;Caxias do Sul;Empresarial;Fibra 600MB;Ativo;18;Masculino;7841;Vendedor_35
10995;ClienteNovo_995;RS;Caxias do Sul;Empresarial;Fibra 300MB;Ativo;58;Feminino;1741;Vendedor_44
10996;ClienteNovo_996;GO;Aparecida de Goiânia;Residencial;Fibra 1GB;Ativo;45;Masculino;16848;Vendedor_43
10997;ClienteNovo_997;RS;Porto Alegre;Residencial;Fibra 600MB;Ativo;38;Feminino;3918;Vendedor_15
10998;ClienteNovo_998;RS;Caxias do Sul;Residencial;Móvel Pós;Ativo;27;Masculino;10652;Vendedor_36
10999;ClienteNovo_999;RS;Caxias do Sul;Residencial;Fibra 600MB;Ativo;55;Masculino;3291;Vendedor_15
11000;ClienteNovo_1000;PE;Recife;Empresarial;TV + Fibra;Ativo;46;Feminino;15937;Vendedor_15
11001;ClienteNovo_1001;RS;Porto Alegre;Residencial;Fibra 600MB;Ativo;37;Feminino;16739;Vendedor_46
11002;ClienteNovo_1002;PE;Olinda;Empresarial;Fibra 600MB;Ativo;55;Feminino;17831;Vendedor_38
11003;ClienteNovo_1003;RS;Porto Alegre;Residencial;Móvel Controle;Ativo;24;Masculino;6688;Vendedor_21
11004;ClienteNovo_1004;BA;Vitória da Conquista;Residencial;Móvel Controle;Ativo;50;Masculino;3858;Vendedor_1
11005;ClienteNovo_1005;PR;Londrina;Residencial;Fibra 600MB;Ativo;30;Masculino;16646;Vendedor_25
11006;ClienteNovo_1006;RS;Porto Alegre;Empresarial;Móvel Pós;Ativo;34;Feminino;12342;Vendedor_41
11007;ClienteNovo_1007;CE;Fortaleza;Residencial;Fibra 300MB;Ativo;26;Masculino;3288;Vendedor_25
11008;ClienteNovo_1008;CE;Juazeiro do Norte;Empresarial;Fibra 1GB;Ativo;33;Feminino;15956;Vendedor_18
11009;ClienteNovo_1009;PE;Recife;Empresarial;Móvel Pós;Ativo;24;Feminino;10701;Vendedor_4
11010;ClienteNovo_1010;RJ;Rio de Janeiro;Empresarial;Móvel Pós;Ativo;57;Feminino;16010;Vendedor_45
11011;ClienteNovo_1011;CE;Fortaleza;Residencial;Móvel Pós;Ativo;71;Feminino;18074;Vendedor_23
11012;ClienteNovo_1012;PR;Londrina;Residencial;Fibra 1GB;Ativo;58;Masculino;8064;Vendedor_25
11013;ClienteNovo_1013;RJ;Volta Redonda;Residencial;Móvel Controle;Ativo;22;Feminino;5416;Vendedor_30
11014;ClienteNovo_1014;CE;Fortaleza;Residencial;Fibra 300MB;Ativo;69;Feminino;4761;Vendedor_31
11015;ClienteNovo_1015;RJ;Niterói;Residencial;Fibra 600MB;Ativo;29;Masculino;7854;Vendedor_22
11016;ClienteNovo_1016;PR;Londrina;Empresarial;Fibra 600MB;Ativo;67;Feminino;17558;Vendedor_14
11017;ClienteNovo_1017;BA;Vitória da Conquista;Residencial;Fibra 300MB;Ativo;31;Masculino;4529;Vendedor_49
11018;ClienteNovo_1018;GO;Goiânia;Residencial;Móvel Pós;Ativo;61;Feminino;15611;Vendedor_46
11019;ClienteNovo_1019;PR;Londrina;Residencial;TV + Fibra;Ativo;44;Feminino;2980;Vendedor_28
11020;ClienteNovo_1020;CE;Fortaleza;Residencial;Fibra 1GB;Ativo;71;Masculino;11457;Vendedor_38
11021;ClienteNovo_1021;PR;Curitiba;Empresarial;Móvel Pós;Ativo;66;Masculino;6987;Vendedor_34
11022;ClienteNovo_1022;GO;Anápolis;Residencial;Fibra 600MB;Ativo;71;Feminino;9074;Vendedor_17
11023;ClienteNovo_1023;GO;Aparecida de Goiânia;Residencial;Fibra 1GB;Ativo;27;Masculino;6988;Vendedor_12
11024;ClienteNovo_1024;DF;Brasília;Residencial;Móvel Pós;Ativo;23;Feminino;15906;Vendedor_48
11025;ClienteNovo_1025;RS;Caxias do Sul;Residencial;Fibra 1GB;Ativo;37;Feminino;19685;Vendedor_44
11026;ClienteNovo_1026;SP;São Paulo;Residencial;Móvel Pós;Ativo;64;Feminino;14605;Vendedor_36
11027;ClienteNovo_1027;SP;Santos;Empresarial;Fibra 300MB;Ativo;66;Masculino;2393;Vendedor_37
11028;ClienteNovo_1028;SP;Campinas;Residencial;Fibra 1GB;Ativo;41;Feminino;5968;Vendedor_33
11029;ClienteNovo_1029;RJ;Rio de Janeiro;Residencial;TV + Fibra;Ativo;44;Feminino;9089;Vendedor_3
11030;ClienteNovo_1030;MG;Belo Horizonte;Residencial;TV + Fibra;Ativo;68;Feminino;18005;Vendedor_30
11031;ClienteNovo_1031;CE;Juazeiro do Norte;Residencial;TV + Fibra;Ativo;22;Feminino;13034;Vendedor_44
11032;ClienteNovo_1032;DF;Brasília;Governo;Fibra 300MB;Ativo;61;Masculino;8315;Vendedor_25
11033;ClienteNovo_1033;PR;Maringá;Residencial;Fibra 1GB;Ativo;68;Masculino;15256;Vendedor_48
11034;ClienteNovo_1034;MG;Uberlândia;Residencial;Móvel Pós;Ativo;69;Feminino;15131;Vendedor_9
11035;ClienteNovo_1035;RJ;Rio de Janeiro;Residencial;Fibra 600MB;Ativo;26;Masculino;7183;Vendedor_2
11036;ClienteNovo_1036;RS;Porto Alegre;Residencial;Fibra 1GB;Ativo;24;Masculino;12094;Vendedor_14
11037;ClienteNovo_1037;DF;Brasília;Empresarial;Fibra 1GB;Ativo;25;Masculino;4851;Vendedor_46
11038;ClienteNovo_1038;PR;Londrina;Residencial;Fibra 600MB;Ativo;61;Feminino;18819;Vendedor_42
11039;ClienteNovo_1039;PE;Olinda;Residencial;Fibra 600MB;Ativo;67;Masculino;19008;Vendedor_24
11040;ClienteNovo_1040;RJ;Volta Redonda;Residencial;Fibra 600MB;Ativo;27;Feminino;6130;Vendedor_41
11041;ClienteNovo_1041;PE;Recife;Empresarial;Fibra 600MB;Ativo;42;Masculino;14318;Vendedor_29
11042;ClienteNovo_1042;CE;Fortaleza;Governo;Móvel Controle;Ativo;56;Feminino;10854;Vendedor_23
11043;ClienteNovo_1043;RS;Caxias do Sul;Residencial;Fibra 300MB;Ativo;50;Masculino;15886;Vendedor_48
11044;ClienteNovo_1044;DF;Brasília;Residencial;TV + Fibra;Ativo;26;Masculino;2615;Vendedor_13
11045;ClienteNovo_1045;CE;Fortaleza;Empresarial;Móvel Pós;Ativo;60;Masculino;3242;Vendedor_26
11046;ClienteNovo_1046;PE;Recife;Residencial;Fibra 600MB;Ativo;58;Feminino;17861;Vendedor_22
11047;ClienteNovo_1047;RS;Caxias do Sul;Residencial;Móvel Controle;Ativo;66;Feminino;19963;Vendedor_40
11048;ClienteNovo_1048;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;48;Feminino;6553;Vendedor_23
11049;ClienteNovo_1049;DF;Brasília;Residencial;Móvel Pós;Ativo;54;Feminino;17566;Vendedor_31
11050;ClienteNovo_1050;PE;Recife;Residencial;Móvel Controle;Ativo;66;Feminino;12163;Vendedor_30
11051;ClienteNovo_1051;DF;Brasília;Residencial;Móvel Pós;Ativo;72;Feminino;3214;Vendedor_26
11052;ClienteNovo_1052;MG;Juiz de Fora;Residencial;TV + Fibra;Ativo;45;Masculino;13735;Vendedor_38
11053;ClienteNovo_1053;PR;Londrina;Residencial;Fibra 300MB;Ativo;27;Masculino;10603;Vendedor_5
11054;ClienteNovo_1054;RS;Caxias do Sul;Residencial;Fibra 1GB;Ativo;25;Feminino;15754;Vendedor_46
11055;ClienteNovo_1055;BA;Vitória da Conquista;Residencial;Fibra 600MB;Ativo;72;Feminino;19271;Vendedor_6
11056;ClienteNovo_1056;GO;Goiânia;Residencial;Fibra 600MB;Ativo;51;Masculino;16211;Vendedor_1
11057;ClienteNovo_1057;CE;Fortaleza;Residencial;Fibra 300MB;Ativo;69;Feminino;2895;Vendedor_20
11058;ClienteNovo_1058;BA;Vitória da Conquista;Residencial;TV + Fibra;Ativo;24;Feminino;1638;Vendedor_27
11059;ClienteNovo_1059;MG;Juiz de Fora;Residencial;Móvel Controle;Ativo;51;Feminino;9957;Vendedor_33
11060;ClienteNovo_1060;CE;Sobral;Residencial;TV + Fibra;Ativo;70;Feminino;3171;Vendedor_21
11061;ClienteNovo_1061;RS;Caxias do Sul;Residencial;TV + Fibra;Ativo;60;Masculino;6575;Vendedor_11
11062;ClienteNovo_1062;PR;Londrina;Empresarial;Móvel Controle;Ativo;47;Masculino;2904;Vendedor_46
11063;ClienteNovo_1063;RJ;Niterói;Residencial;Móvel Controle;Ativo;43;Feminino;3452;Vendedor_1
11064;ClienteNovo_1064;PR;Maringá;Residencial;Móvel Controle;Ativo;59;Masculino;19721;Vendedor_43
11065;ClienteNovo_1065;SP;Santos;Residencial;TV + Fibra;Ativo;65;Feminino;6434;Vendedor_50
11066;ClienteNovo_1066;GO;Goiânia;Residencial;Móvel Pós;Ativo;49;Feminino;5106;Vendedor_14
11067;ClienteNovo_1067;PR;Maringá;Residencial;TV + Fibra;Ativo;48;Masculino;3126;Vendedor_19
11068;ClienteNovo_1068;PR;Curitiba;Governo;Fibra 300MB;Ativo;60;Feminino;8672;Vendedor_3
11069;ClienteNovo_1069;SP;Campinas;Empresarial;TV + Fibra;Ativo;41;Feminino;15056;Vendedor_15
11070;ClienteNovo_1070;SP;São Paulo;Residencial;Móvel Controle;Ativo;39;Masculino;5448;Vendedor_29
11071;ClienteNovo_1071;RS;Pelotas;Residencial;Fibra 1GB;Ativo;34;Masculino;12892;Vendedor_48
11072;ClienteNovo_1072;CE;Juazeiro do Norte;Empresarial;Fibra 300MB;Ativo;48;Feminino;9369;Vendedor_1
11073;ClienteNovo_1073;BA;Salvador;Residencial;Móvel Pós;Ativo;37;Feminino;19335;Vendedor_18
11074;ClienteNovo_1074;RJ;Rio de Janeiro;Residencial;Fibra 1GB;Ativo;60;Masculino;12728;Vendedor_30
11075;ClienteNovo_1075;DF;Brasília;Empresarial;TV + Fibra;Ativo;22;Feminino;8747;Vendedor_10
11076;ClienteNovo_1076;RJ;Rio de Janeiro;Residencial;Móvel Controle;Ativo;57;Feminino;19022;Vendedor_27
11077;ClienteNovo_1077;BA;Salvador;Residencial;Fibra 1GB;Ativo;52;Masculino;14203;Vendedor_3
11078;ClienteNovo_1078;MG;Uberlândia;Residencial;Fibra 600MB;Ativo;34;Masculino;7173;Vendedor_16
11079;ClienteNovo_1079;RJ;Niterói;Residencial;TV + Fibra;Ativo;65;Feminino;15074;Vendedor_10
11080;ClienteNovo_1080;RS;Pelotas;Empresarial;Fibra 1GB;Ativo;25;Feminino;14722;Vendedor_8
11081;ClienteNovo_1081;PE;Olinda;Empresarial;Fibra 600MB;Ativo;68;Feminino;16560;Vendedor_43
11082;ClienteNovo_1082;GO;Aparecida de Goiânia;Residencial;Móvel Pós;Ativo;56;Feminino;5738;Vendedor_28
11083;ClienteNovo_1083;DF;Brasília;Residencial;Móvel Pós;Ativo;50;Feminino;11103;Vendedor_39
11084;ClienteNovo_1084;BA;Vitória da Conquista;Residencial;Fibra 300MB;Ativo;55;Outro;13011;Vendedor_29
11085;ClienteNovo_1085;RJ;Niterói;Empresarial;TV + Fibra;Ativo;48;Feminino;11217;Vendedor_41
11086;ClienteNovo_1086;CE;Sobral;Empresarial;Fibra 1GB;Ativo;34;Masculino;17843;Vendedor_13
11087;ClienteNovo_1087;SP;Campinas;Residencial;Móvel Controle;Ativo;31;Masculino;15634;Vendedor_49
11088;ClienteNovo_1088;RJ;Rio de Janeiro;Residencial;TV + Fibra;Ativo;42;Masculino;4225;Vendedor_26
11089;ClienteNovo_1089;RS;Pelotas;Residencial;Fibra 600MB;Ativo;37;Masculino;17302;Vendedor_49
11090;ClienteNovo_1090;RS;Caxias do Sul;Residencial;Fibra 300MB;Ativo;27;Feminino;2231;Vendedor_4
